id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1270815279199682565,1270815279199682565,1591820947000,2020-06-10,20:29:07,UTC,2472304664,hamza81974,T J,,"In #Economic Survey of Pakistan... results in almost all sectors is minus or extremely low...
For God sake .. @ImranKhanPTI @PTIofficial don't put onus on #COVID__19 Pandemic of your total failures..","['imrankhanpti', 'ptiofficial']",[],[],0,0,0,"['#economic', '#covid__19']",[],https://twitter.com/hamza81974/status/1270815279199682565,False,,0,,,,,,,"[{'user_id': '2472304664', 'username': 'hamza81974'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}, {'user_id': '127483019', 'username': 'PTIofficial'}]",,,,
1270813801672314881,1270813801672314881,1591820595000,2020-06-10,20:23:15,UTC,1147382669958885376,jinnah_club,Katherine,,"Telephone call between Bill Gates & COAS Qamar Bajwa:
@BillGates appreciated role of Pakistan Army in Polio eradication & fight against #COVID__19 in Pakistan 🇵🇰  pic.twitter.com/kZFPS3bCOl",['billgates'],[],['https://pbs.twimg.com/media/EaLWZ90WoAITh9i.jpg'],2,18,52,['#covid__19'],[],https://twitter.com/Jinnah_Club/status/1270813801672314881,False,,0,,,,,,,"[{'user_id': '1147382669958885376', 'username': 'Jinnah_Club'}, {'user_id': '50393960', 'username': 'BillGates'}]",,,,
1270813020894232579,1270813020894232579,1591820409000,2020-06-10,20:20:09,UTC,374078935,madihaafzal,Madiha Afzal,,"COAS Bajwa goes to Kabul to meet Pres Ghani yesterday, COAS Bajwa talks on the phone with Bill Gates about covid-19 and polio today.

What happens in Pakistan when the military is unhappy that the PM is coming in for criticism for his pandemic response.",[],[],[],7,13,53,[],[],https://twitter.com/MadihaAfzal/status/1270813020894232579,False,,0,,,,,,,"[{'user_id': '374078935', 'username': 'MadihaAfzal'}]",,,,
1270812780376084480,1270812780376084480,1591820352000,2020-06-10,20:19:12,UTC,1682602274,faizanafzalpk,Faizan,,"Alarming situation of #COVID__19 in Pakistan. Cant afford to take exams and put lives of students on risk. 
High time to develop online examinations. 
#HEC_PromoteToNextSemester",[],[],[],0,3,6,"['#covid__19', '#hec_promotetonextsemester']",[],https://twitter.com/FaizanAfzalPK/status/1270812780376084480,False,,0,,,,,,,"[{'user_id': '1682602274', 'username': 'FaizanAfzalPK'}]",,,,
1270812245858156549,1270812245858156549,1591820224000,2020-06-10,20:17:04,UTC,3589317557,sariyasamuel,Sariya Samuel,,COVID 19 Feed the hungry families in Pakistan.  https://www.gofundme.com/f/covid-19-feed-the-hungry-in-pakistan?utm_source=twitter&utm_medium=social&utm_campaign=m_pd+share-sheet …,[],['https://www.gofundme.com/f/covid-19-feed-the-hungry-in-pakistan?utm_source=twitter&utm_medium=social&utm_campaign=m_pd+share-sheet'],[],0,0,0,[],[],https://twitter.com/SariyaSamuel/status/1270812245858156549,False,,0,,,,,,,"[{'user_id': '3589317557', 'username': 'SariyaSamuel'}]",,,,
1270811049688776704,1270811049688776704,1591819939000,2020-06-10,20:12:19,UTC,1249751476655796226,of_marvels,Marvels of Pakistan,,"#IndiaWantsSurpriseAgain #Endia_TheEnd #F-16 #FakeNewsEnemyOfThePeople 
This nation of liers is so heartless and cruel that in these difficult times of #COVID__19 they r busy spreading fake news. I wish they make another attempt to surprise Pakistan and we end them forever.  pic.twitter.com/rZ3vyiHThO",[],[],"['https://pbs.twimg.com/media/EaLT5_dX0AE042p.jpg', 'https://pbs.twimg.com/media/EaLT5_XWkAEn7M4.jpg', 'https://pbs.twimg.com/media/EaLT5_dXkAMaLHG.jpg']",0,3,3,"['#indiawantssurpriseagain', '#endia_theend', '#f', '#fakenewsenemyofthepeople', '#covid__19']",[],https://twitter.com/of_marvels/status/1270811049688776704,False,,0,,,,,,,"[{'user_id': '1249751476655796226', 'username': 'of_marvels'}]",,,,
1270810786030551041,1270810786030551041,1591819876000,2020-06-10,20:11:16,UTC,1230562133919793152,hereicomeagain7,Akki,,"Coronavirus pandemic isn't done yet.
It's just a start in Asian countries of India, Bangladesh, Pakistan and others.
It's getting under control in Europe.
Protesting now will only increase spread and cause a new outbreak.
#AllLivesMatter #COVID19 #COVID__19 #Coronasverige",[],[],[],0,0,1,"['#alllivesmatter', '#covid19', '#covid__19', '#coronasverige']",[],https://twitter.com/hereIcomeagain7/status/1270810786030551041,False,,0,,,,,,,"[{'user_id': '1230562133919793152', 'username': 'hereIcomeagain7'}]",,,,
1270810704724008960,1270810704724008960,1591819857000,2020-06-10,20:10:57,UTC,736082691070656512,yasirsnr,WWWWWH (W5H) Ask Yasir,,"@aClockworkObi #COVID__19 #Peira20percentFeeReliefAsProvinces we cannot continue to pay fees.The govt might have to give primary students loans for this, so please reduce fees by 20% as other areas in Pakistan for Islamabads Students, otherwise covid19 will bankrupt us all!!!",['aclockworkobi'],[],[],0,0,0,"['#covid__19', '#peira20percentfeereliefasprovinces']",[],https://twitter.com/YasirsNR/status/1270810704724008960,False,,0,,,,,,,"[{'user_id': '736082691070656512', 'username': 'YasirsNR'}, {'user_id': '143543139', 'username': 'aClockworkObi'}]",,,,
1270810562566467586,1270810562566467586,1591819823000,2020-06-10,20:10:23,UTC,8189992,jbn,Jewish Breaking News,,BREAKING - WHO recommends Pakistan to reimpose 'intermittent lockdowns' following a 'surge in COVID-19 cases',[],[],[],0,0,0,[],[],https://twitter.com/JBN/status/1270810562566467586,False,,0,,,,,,,"[{'user_id': '8189992', 'username': 'JBN'}]",,,,
1270810483726192640,1270810483726192640,1591819804000,2020-06-10,20:10:04,UTC,861939645256523777,faytuks,Faytuks News 🔴,,BREAKING - WHO recommends Pakistan to reimpose 'intermittent lockdowns' following a 'surge in COVID-19 cases',[],[],[],1,7,17,[],[],https://twitter.com/Faytuks/status/1270810483726192640,False,,0,,,,,,,"[{'user_id': '861939645256523777', 'username': 'Faytuks'}]",,,,
1270810186580668424,1270810186580668424,1591819733000,2020-06-10,20:08:53,UTC,1188514779834523649,techjoffrey,Ali Eslami,,"WHO recommends Pakistan reimpose intermittent lockdowns following surge in Covid-19 infections 

#Pakistan #coronavirus",[],[],[],0,1,1,"['#pakistan', '#coronavirus']",[],https://twitter.com/techjoffrey/status/1270810186580668424,False,,0,,,,,,,"[{'user_id': '1188514779834523649', 'username': 'techjoffrey'}]",,,,
1270809288634773505,1270809288634773505,1591819519000,2020-06-10,20:05:19,UTC,730055097510727681,iamshkhamid,Sheikh Hamid,,"Petrol stations in Pakistan nowadays 
#COVID__19 #Oil https://twitter.com/TheJ0KERTweets/status/1270710256713084937 …",[],['https://twitter.com/TheJ0KERTweets/status/1270710256713084937'],[],0,1,2,"['#covid__19', '#oil']",[],https://twitter.com/iamshkhamid/status/1270809288634773505,False,https://twitter.com/TheJ0KERTweets/status/1270710256713084937,0,,,,,,,"[{'user_id': '730055097510727681', 'username': 'iamshkhamid'}]",,,,
1270808682796920834,1270808682796920834,1591819375000,2020-06-10,20:02:55,UTC,1168592329629929474,rrrathorr,🕸جیرا بلیڈ 🦂,,"Patients are playing #Cricket in a Corona Ward - Expo Center Lahore #Pakistan
That's why "" perhaps "" they are the happiest nation in #SouthAsia 
زندہ دلان لاہور😀👌
#India @ICC @TheRealPCB @BCCI #COVID__19 #CoronaVirusPakistan pic.twitter.com/7Hp79cHuZt","['icc', 'therealpcb', 'bcci']",[],[],1,12,15,"['#cricket', '#pakistan', '#southasia', '#india', '#covid__19', '#coronaviruspakistan']",[],https://twitter.com/RRRathorr/status/1270808682796920834,False,,1,,,,,,,"[{'user_id': '1168592329629929474', 'username': 'RRRathorr'}, {'user_id': '177547780', 'username': 'ICC'}, {'user_id': '2420020489', 'username': 'TheRealPCB'}, {'user_id': '185142711', 'username': 'BCCI'}]",,,,
1270808604946374658,1270808604946374658,1591819356000,2020-06-10,20:02:36,UTC,1212768311429087232,benedict_chieme,BV-UPDATES,,WHO Calls For New Lockdowns In Pakistan As COVID-19 Surges  pic.twitter.com/BcVclBHkmV,[],[],['https://pbs.twimg.com/media/EaLRsSmXYAAy5os.jpg'],0,0,1,[],[],https://twitter.com/benedict_chieme/status/1270808604946374658,False,,0,,,,,,,"[{'user_id': '1212768311429087232', 'username': 'benedict_chieme'}]",,,,
1270807951381577728,1270807951381577728,1591819200000,2020-06-10,20:00:00,UTC,1175810579702767617,lynnren27,Lynn,,"#Pakistan
COVID-19 just the latest epidemic in areas struck by disease

 https://www.taiwannews.com.tw/en/news/3945623 ",[],['https://www.taiwannews.com.tw/en/news/3945623'],[],0,0,0,['#pakistan'],[],https://twitter.com/LynnRen27/status/1270807951381577728,False,,0,,,,,,,"[{'user_id': '1175810579702767617', 'username': 'LynnRen27'}]",,,,
1270807240140886020,1270807240140886020,1591819031000,2020-06-10,19:57:11,UTC,512806124,faizanhayat13,Faizan Hayat Khan,,"10th June Update | CoronaVirus Pakistan

4/7 Regions:
Total Cases: 117,216
New Cases: 3,514 (+3.09%)
Recovered: 37,710 (+1402)
Deaths: 2,317 (+62)
Active Cases: 77,189 (+2050)

*Punjab, AJK, ICT & Total Test numbers will be updated in the morning

#COVID__19 #COVID19Pandemic pic.twitter.com/K9dCJe5yET",[],[],['https://pbs.twimg.com/media/EaLQBloWoAAvLKg.jpg'],5,5,12,"['#covid__19', '#covid19pandemic']",[],https://twitter.com/FaizanHayat13/status/1270807240140886020,False,,0,,,,,,,"[{'user_id': '512806124', 'username': 'FaizanHayat13'}]",,,,
1270807127683207168,1270807127683207168,1591819004000,2020-06-10,19:56:44,UTC,1206935165034999808,socialchuski,Social Chuski,,"With 6,000+ infections in one day Pakistan's Covid-19 Tally Jumped To 117,260 on June 10th #coronavirus #coronavirusinpakistan #CoronaVirusPakistan #CoronaVirusUpdates #pakistanNews #CoronaUpdates https://socialchuski.com/post/with-6-000-infections-in-one-day-pakistan-s-covid-19-tally-jumped-to-117-260-on-june-10th …",[],['https://socialchuski.com/post/with-6-000-infections-in-one-day-pakistan-s-covid-19-tally-jumped-to-117-260-on-june-10th'],[],0,0,1,"['#coronavirus', '#coronavirusinpakistan', '#coronaviruspakistan', '#coronavirusupdates', '#pakistannews', '#coronaupdates']",[],https://twitter.com/socialchuski/status/1270807127683207168,False,,0,,,,,,,"[{'user_id': '1206935165034999808', 'username': 'socialchuski'}]",,,,
1270805470844981260,1270805470844981260,1591818609000,2020-06-10,19:50:09,UTC,1252622127280390144,khake_pay,khak_E_Pay عضباMubarak.tlp,,"Covid 19 situation in Pakistan Lahore Mayo hospital.........
If haris want dead body then pay 5 lacs....  pic.twitter.com/50OJbxyGrb",[],[],[],0,1,2,[],[],https://twitter.com/khake_pay/status/1270805470844981260,False,,1,,,,,,,"[{'user_id': '1252622127280390144', 'username': 'khake_pay'}]",,,,
1270805345032683521,1270805345032683521,1591818579000,2020-06-10,19:49:39,UTC,2267462856,majid_psf,Abdul Majid Kalwar,,"Pakistan becomes one of Top countris in the world to announce highest number of #COVID__19 Patients in a single day. Special Thanks to Smart Lockdown by handsome selected.
#نیازی_ہٹاو_ملک_بچاو",[],[],[],0,1,5,"['#covid__19', '#نیازی_ہٹاو_ملک_بچاو']",[],https://twitter.com/Majid_PSF/status/1270805345032683521,False,,0,,,,,,,"[{'user_id': '2267462856', 'username': 'Majid_PSF'}]",,,,
1270805332722409472,1270805332722409472,1591818576000,2020-06-10,19:49:36,UTC,190887275,fatah_pak,Fatah,,So Fawad Chaudary decided to attack DR Tahir Shamsi who is leading the Covid-19 Plasma Treatment plan in Pakistan. I can't believe this.  https://twitter.com/24NewsHD/status/1270804873525805056 …,[],['https://twitter.com/24NewsHD/status/1270804873525805056'],[],1,3,4,[],[],https://twitter.com/fatah_pak/status/1270805332722409472,False,https://twitter.com/24NewsHD/status/1270804873525805056,0,,,,,,,"[{'user_id': '190887275', 'username': 'fatah_pak'}]",,,,
1270804345429340160,1270804345429340160,1591818341000,2020-06-10,19:45:41,UTC,124091966,s__u__n__shine,Top Trends & Breaking News 🇵🇰,,"Trending Topics in Pakistan on 2020-06-10T19:33:25Z
 
21 #GYA4Transgenders
22 #voguechallange
23 #11JuneAltafDay
24 #JusticeforDrSalman
25 #کانا_کذاب
26 #IndianAirForce
27 #11thHour
28 #ReleaseSajidSoomro
29 #ImranKhanDestroyingPakistan
30 #COVID__19",[],[],[],0,0,2,"['#gya4transgenders', '#voguechallange', '#11junealtafday', '#justicefordrsalman', '#کانا_کذاب', '#indianairforce', '#11thhour', '#releasesajidsoomro', '#imrankhandestroyingpakistan', '#covid__19']",[],https://twitter.com/S__u__n__Shine/status/1270804345429340160,False,,0,,,,,,,"[{'user_id': '124091966', 'username': 'S__u__n__Shine'}]",,,,
1270804135345033217,1270804135345033217,1591818290000,2020-06-10,19:44:50,UTC,777804858,mehnazakberaziz,Mehnaz Akber Aziz,,آن بچوں کا مستقبل کیا ہوگا؟ یہ آ نے والا بجٹ بتاے گا !!! @president_pmln @BBhuttoZardari @ImranKhanPTI Five million babies expected to be born in Pakistan in 9 months since Covid-19 outbreak: Unicef  https://www.dawn.com/news/1555583 ,"['president_pmln', 'bbhuttozardari', 'imrankhanpti']",['https://www.dawn.com/news/1555583'],[],1,3,12,[],[],https://twitter.com/MehnazAkberAziz/status/1270804135345033217,False,,0,,,,,,,"[{'user_id': '777804858', 'username': 'MehnazAkberAziz'}, {'user_id': '1003547156576456704', 'username': 'president_pmln'}, {'user_id': '339040963', 'username': 'BBhuttoZardari'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}]",,,,
1270802405488300034,1270802405488300034,1591817878000,2020-06-10,19:37:58,UTC,858766014422691841,perseverance_jk,jamal.khan,,"@CynthiaDRitchie @StateDept @usembislamabad for what purpose Cynthia was given gratis visa and preferential treatment. What business she have in Pakistan.? Can anyone explain. I challenge Cynthia for an answer..! #Covid_19 #VogueChallenge
@ImranKhanPTI @ForeignOfficePk #كوفيد_19","['cynthiadritchie', 'statedept', 'usembislamabad', 'imrankhanpti', 'foreignofficepk']",[],[],0,1,1,"['#covid_19', '#voguechallenge', '#كوفيد_19']",[],https://twitter.com/Perseverance_JK/status/1270802405488300034,False,,0,,,,,,,"[{'user_id': '858766014422691841', 'username': 'Perseverance_JK'}, {'user_id': '18730534', 'username': 'CynthiaDRitchie'}, {'user_id': '9624742', 'username': 'StateDept'}, {'user_id': '218443914', 'username': 'usembislamabad'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}, {'user_id': '314479335', 'username': 'ForeignOfficePk'}]",,,,
1270802367697555464,1270715009006329857,1591817869000,2020-06-10,19:37:49,UTC,1000122229814853632,erumsaira,سائرہ ارم اعجاز,,"Actemra 80mg 11000Rs
Actemra 200mg 26000 RS
Actemra 400mg 58000Rs actual price in Pakistan before COVID-19. 
This drug is in second phase of randomized clinical trial for covid indication, not approved for the treatment till date.","['alizafarsays', 'dr_yasminrashid']",[],[],0,0,0,[],[],https://twitter.com/ErumSaira/status/1270802367697555464,False,,0,,,,,,,"[{'user_id': '1000122229814853632', 'username': 'ErumSaira'}, {'user_id': '69229721', 'username': 'AliZafarsays'}, {'user_id': '897843002785374210', 'username': 'Dr_YasminRashid'}]",,,,
1270802075425873933,1270802075425873933,1591817799000,2020-06-10,19:36:39,UTC,435830717,aamirghauri,aamir ghauri,,"Pakistan today was described as a “poor economy” along with Congo, Chad & Ethiopia as Paris Club agreed to suspend $1.8b debt payment for 8 months so that the funds could be better spent to fight COVID-19.
Interestingly for IMF Pakistan was an “emerging” economy in 2016.",[],[],[],5,17,38,[],[],https://twitter.com/aamirghauri/status/1270802075425873933,False,,0,,,,,,,"[{'user_id': '435830717', 'username': 'aamirghauri'}]",,,,
1270801597279469568,1270801597279469568,1591817685000,2020-06-10,19:34:45,UTC,1927604581,zahidalisial,zahid ali,,COVID-19 AND ITS FAST PACE IN PAKISTAN  https://newspk.net/covid-19-and-its-fast-pace-in-pakistan/ …,[],['https://newspk.net/covid-19-and-its-fast-pace-in-pakistan/'],[],0,0,0,[],[],https://twitter.com/zahidalisial/status/1270801597279469568,False,,0,,,,,,,"[{'user_id': '1927604581', 'username': 'zahidalisial'}]",,,,
1270799566300827648,1270799566300827648,1591817201000,2020-06-10,19:26:41,UTC,17647512,pamirtimes,PAMIR TIMES ®,,"Aga Khan Health Service, Pakistan launches Emergency Response Centre for COVID-19 Patients in Chitral  https://pamirtimes.net/2020/06/11/aga-khan-health-service-pakistan-launches-emergency-response-centre-for-covid-19-patients-in-chitral/ …",[],['https://pamirtimes.net/2020/06/11/aga-khan-health-service-pakistan-launches-emergency-response-centre-for-covid-19-patients-in-chitral/'],[],0,2,21,[],[],https://twitter.com/pamirtimes/status/1270799566300827648,False,,0,,,,,,,"[{'user_id': '17647512', 'username': 'pamirtimes'}]",,,,
1270797574522445824,1270797574522445824,1591816726000,2020-06-10,19:18:46,UTC,35459949,mosharrafzaidi,Mosharraf Zaidi,,"Doctors, civil servants, nurses & the police will face disproportionately high fatalities from Covid-19 due to much higher exposure.

This will gut Pakistan’s public sector. 

The costs of unscientific & cavalier bravado in dealing w this pandemic will haunt us for a generation.",[],[],[],49,246,711,[],[],https://twitter.com/mosharrafzaidi/status/1270797574522445824,False,,0,,,,,,,"[{'user_id': '35459949', 'username': 'mosharrafzaidi'}]",,,,
1270797199513923590,1270797199513923590,1591816637000,2020-06-10,19:17:17,UTC,727950928414965760,waaqar_younas,Waqar Younas 🇵🇰,,COVID-19 pandemic: Pakistan third riskiest country in the world for coronavirus.  https://www.timesnownews.com/international/article/covid-19-pandemic-pakistan-third-riskiest-country-in-the-world-for-coronavirus/604224 …,[],['https://www.timesnownews.com/international/article/covid-19-pandemic-pakistan-third-riskiest-country-in-the-world-for-coronavirus/604224'],[],0,0,0,[],[],https://twitter.com/waaqar_younas/status/1270797199513923590,False,,0,,,,,,,"[{'user_id': '727950928414965760', 'username': 'waaqar_younas'}]",,,,
1270795270758924288,1270795270758924288,1591816177000,2020-06-10,19:09:37,UTC,1014058470008606720,balendr03537248,Balendra P. Singh,,"Times Now: COVID-19 pandemic: Pakistan third riskiest country in the world for coronavirus.
 https://www.timesnownews.com/international/article/covid-19-pandemic-pakistan-third-riskiest-country-in-the-world-for-coronavirus/604224?utm_source=googlenewstand&utm_medium=referral&utm_campaign=international …

via @GoogleNews",['googlenews'],['https://www.timesnownews.com/international/article/covid-19-pandemic-pakistan-third-riskiest-country-in-the-world-for-coronavirus/604224?utm_source=googlenewstand&utm_medium=referral&utm_campaign=international'],[],0,0,0,[],[],https://twitter.com/Balendr03537248/status/1270795270758924288,False,,0,,,,,,,"[{'user_id': '1014058470008606720', 'username': 'Balendr03537248'}, {'user_id': '33584794', 'username': 'googlenews'}]",,,,
1270794043627356165,1270794043627356165,1591815884000,2020-06-10,19:04:44,UTC,1052847213867544578,healthpunjabgov,Health Department Punjab,,"#COVID_19 Cases in Pakistan and Punjab
#PunjabCoronavirusUpdate pic.twitter.com/fB8TuV5O30",[],[],['https://pbs.twimg.com/media/EaLEQP5XkAAkRTc.jpg'],0,20,46,"['#covid_19', '#punjabcoronavirusupdate']",[],https://twitter.com/HealthPunjabGov/status/1270794043627356165,False,,0,,,,,,,"[{'user_id': '1052847213867544578', 'username': 'HealthPunjabGov'}]",,,,
1270793087087005697,1270793087087005697,1591815656000,2020-06-10,19:00:56,UTC,86921288,knightrises_,Ammad 🇵🇰,,"Highest single day cases with aggressive testing:

Italy: 6,557
Spain: 8,271
UK: 6,201
Germany: 6,933
Iran: 3,574
France: 7,578
Turkey: 5,138

Pakistan reported more than 6,000 positive cases in a single day with limited testing
#COVID__19",[],[],[],0,2,3,['#covid__19'],[],https://twitter.com/KnightRises_/status/1270793087087005697,False,,0,,,,,,,"[{'user_id': '86921288', 'username': 'KnightRises_'}]",,,,
1270793067315048448,1270792102729986048,1591815652000,2020-06-10,19:00:52,UTC,24199781,salmanmasood,Salman Masood,,"COAS said that despite COVID-19,  Pakistan Army in support of Govt’s efforts has already made preparations to restart the anti-polio campaign in the coming weeks.",[],[],[],2,5,30,[],[],https://twitter.com/salmanmasood/status/1270793067315048448,False,,0,,,,,,,"[{'user_id': '24199781', 'username': 'salmanmasood'}]",,,,
1270790075836706816,1270790075836706816,1591814938000,2020-06-10,18:48:58,UTC,1068407490365267968,ayvicky2,AY ViCky,,"#PPP & #PML-N both are busy in spending time in campaigns against #PM & #PTI 

But remember these are cheap tricks & you're losers... @BBhuttoZardari
@MaryamNSharif
@MediaCellPPP
@PmlnMedia
@pmln
#COVID__19
#PakistanZindabad
#PakPanics
#Pakistan
#pak","['bbhuttozardari', 'maryamnsharif', 'mediacellppp', 'pmlnmedia', 'pmln']",[],[],0,0,0,"['#ppp', '#pml', '#pm', '#pti', '#covid__19', '#pakistanzindabad', '#pakpanics', '#pakistan', '#pak']",[],https://twitter.com/AYViCky2/status/1270790075836706816,False,,0,,,,,,,"[{'user_id': '1068407490365267968', 'username': 'AYViCky2'}, {'user_id': '339040963', 'username': 'BBhuttoZardari'}, {'user_id': '453507741', 'username': 'MaryamNSharif'}, {'user_id': '1060687285', 'username': 'MediaCellPPP'}, {'user_id': '445369611', 'username': 'PmlnMedia'}, {'user_id': '37523215', 'username': 'pmln'}]",,,,
1270789281871810562,1270789281871810562,1591814749000,2020-06-10,18:45:49,UTC,124091966,s__u__n__shine,Top Trends & Breaking News 🇵🇰,,"Trending Topics in Pakistan on 2020-06-10T18:28:20Z
 
21 #voguechallange
22 #JusticeforDrSalman
23 #کانا_کذاب
24 #IndianAirForce
25 #11JuneAltafDay
26 #ReleaseSajidSoomro
27 #100percentMedicalEntryTest
28 #ImranKhanDestroyingPakistan
29 #COVID__19
30 #wednesdaymorning",[],[],[],1,20,9,"['#voguechallange', '#justicefordrsalman', '#کانا_کذاب', '#indianairforce', '#11junealtafday', '#releasesajidsoomro', '#100percentmedicalentrytest', '#imrankhandestroyingpakistan', '#covid__19', '#wednesdaymorning']",[],https://twitter.com/S__u__n__Shine/status/1270789281871810562,False,,0,,,,,,,"[{'user_id': '124091966', 'username': 'S__u__n__Shine'}]",,,,
1270789178335338496,1270789178335338496,1591814724000,2020-06-10,18:45:24,UTC,1246009008097558528,from_black_out,BlackOut,,"It’s not #COVID__19 that is harming #Pakistan 🇵🇰 ; this is the plague of a total rotten society, political system & national character. Like we were in great shape before the pandemic, have some shame to speak truth. We still can get better, just 2 wake up.",[],[],[],0,0,0,"['#covid__19', '#pakistan']",[],https://twitter.com/from_black_out/status/1270789178335338496,False,,0,,,,,,,"[{'user_id': '1246009008097558528', 'username': 'from_black_out'}]",,,,
1270788487386628101,1270788487386628101,1591814560000,2020-06-10,18:42:40,UTC,100001851,alqamaronline,Al Qamar Online,,WHO calls for intermittent lockdowns in Pakistan as COVID-19 cases rise sharply  https://www.southasianwire.com/news/2020/06/10/who-calls-for-intermittent-lockdowns-in-pakistan-as-covid-19-cases-rise-sharply/ …,[],['https://www.southasianwire.com/news/2020/06/10/who-calls-for-intermittent-lockdowns-in-pakistan-as-covid-19-cases-rise-sharply/'],[],0,0,0,[],[],https://twitter.com/alqamaronline/status/1270788487386628101,False,,0,,,,,,,"[{'user_id': '100001851', 'username': 'alqamaronline'}]",,,,
1270788481820827648,1270788481820827648,1591814558000,2020-06-10,18:42:38,UTC,1230729569080004609,wireasian,South Asian Wire,,WHO calls for intermittent lockdowns in Pakistan as COVID-19 cases rise sharply  https://www.southasianwire.com/news/2020/06/10/who-calls-for-intermittent-lockdowns-in-pakistan-as-covid-19-cases-rise-sharply/ …,[],['https://www.southasianwire.com/news/2020/06/10/who-calls-for-intermittent-lockdowns-in-pakistan-as-covid-19-cases-rise-sharply/'],[],0,0,0,[],[],https://twitter.com/WireAsian/status/1270788481820827648,False,,0,,,,,,,"[{'user_id': '1230729569080004609', 'username': 'WireAsian'}]",,,,
1270787828595769349,1270787828595769349,1591814403000,2020-06-10,18:40:03,UTC,1270776825397067778,ghulamf50467018,Ghulam farooque,,Fear of covid 19 being increased in Pakistan.,[],[],[],0,0,0,[],[],https://twitter.com/Ghulamf50467018/status/1270787828595769349,False,,0,,,,,,,"[{'user_id': '1270776825397067778', 'username': 'Ghulamf50467018'}]",,,,
1270787257197199361,1270787257197199361,1591814266000,2020-06-10,18:37:46,UTC,176904730,angoothi_baba,Rohit Somani,,"Sir commitment does not contain the virus. More than 12k cases and close to 400 death. To hell with pakistan why is this not an agenda?

Amit Shah admits Centre 'may have fallen short' in dealing with COVID-19 crisis, questions what Opposition parties did  https://www.firstpost.com/health/amit-shah-acknowledges-centre-may-have-fallen-short-in-dealing-with-covid-19-crisis-questions-what-opposition-parties-did-8468841.html …",[],['https://www.firstpost.com/health/amit-shah-acknowledges-centre-may-have-fallen-short-in-dealing-with-covid-19-crisis-questions-what-opposition-parties-did-8468841.html'],[],0,0,0,[],[],https://twitter.com/Angoothi_Baba/status/1270787257197199361,False,,0,,,,,,,"[{'user_id': '176904730', 'username': 'Angoothi_Baba'}]",,,,
1270786900433960960,1270786900433960960,1591814181000,2020-06-10,18:36:21,UTC,2496246530,chishth,Hassaan A Chishti,,"Pakistan needs a curfew !! 
To stop people going out there has to be tank parked in every Chowk with armed military men.  We need a #Curfew in #Pakistan
#Covid_19 #CoronaVirusPakistan
@ImranKhanPTI @OfficialDGISPR","['imrankhanpti', 'officialdgispr']",[],[],0,0,0,"['#curfew', '#pakistan', '#covid_19', '#coronaviruspakistan']",[],https://twitter.com/ChishtH/status/1270786900433960960,False,,0,,,,,,,"[{'user_id': '2496246530', 'username': 'ChishtH'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}, {'user_id': '811505937911517184', 'username': 'OfficialDGISPR'}]",,,,
1270786679616475137,1270784552957628417,1591814129000,2020-06-10,18:35:29,UTC,2496246530,chishth,Hassaan A Chishti,,"Pakistan needs a curfew !! 
To stop people going out there has to be tank parked in every Chowk with armed military men.  We need a #Curfew in #Pakistan
#Covid_19 #CoronaVirusPakistan",['cmshehbaz'],[],[],0,0,0,"['#curfew', '#pakistan', '#covid_19', '#coronaviruspakistan']",[],https://twitter.com/ChishtH/status/1270786679616475137,False,,0,,,,,,,"[{'user_id': '2496246530', 'username': 'ChishtH'}, {'user_id': '136932734', 'username': 'CMShehbaz'}]",,,,
1270786619692515329,1270786447755395072,1591814114000,2020-06-10,18:35:14,UTC,2496246530,chishth,Hassaan A Chishti,,"Pakistan needs a curfew !! 
To stop people going out there has to be tank parked in every Chowk with armed military men.  We need a #Curfew in #Pakistan
#Covid_19 #CoronaVirusPakistan",['umarcheema1'],[],[],2,2,1,"['#curfew', '#pakistan', '#covid_19', '#coronaviruspakistan']",[],https://twitter.com/ChishtH/status/1270786619692515329,False,,0,,,,,,,"[{'user_id': '2496246530', 'username': 'ChishtH'}, {'user_id': '338906109', 'username': 'UmarCheema1'}]",,,,
1270786165222846465,1270786165222846465,1591814006000,2020-06-10,18:33:26,UTC,38460961,paulnuki,Paul Nuki,,"Interesting from @benfarmerDT in Pakistan. The government there is to try intermittent lockdowns to rein in Covid-19  - two weeks on, two weeks off

 https://www.telegraph.co.uk/global-health/science-and-disease/two-weeks-two-weeks-intermittent-lockdowns-could-help-pakistan/ …",['benfarmerdt'],['https://www.telegraph.co.uk/global-health/science-and-disease/two-weeks-two-weeks-intermittent-lockdowns-could-help-pakistan/'],[],0,2,0,[],[],https://twitter.com/PaulNuki/status/1270786165222846465,False,,0,,,,,,,"[{'user_id': '38460961', 'username': 'PaulNuki'}, {'user_id': '160578520', 'username': 'benfarmerDT'}]",,,,
